Date,Crude Oil,Brent Oil,Natural Gas,Gold,Silver,Copper
2016-01-08,33.16,33.55,2.472,1097.90,13.918,2.0680
2016-01-07,33.27,33.75,2.382,1107.80,14.344,2.0640
2016-01-06,33.97,34.23,2.267,1091.90,13.976,2.1265
2016-01-05,35.97,36.42,2.325,1078.40,13.971,2.1420
2016-01-04,36.76,37.22,2.334,1075.20,13.841,2.1250
2015-12-31,37.04,37.28,2.337,1060.20,13.803,2.1780
2015-12-30,36.60,36.46,2.214,1059.80,13.842,2.1875
2015-12-29,37.87,37.79,2.372,1068.30,13.914,2.1760
2015-12-28,36.81,36.62,2.228,1068.90,13.870,2.1215
2015-12-24,38.10,37.89,2.029,1076.10,14.365,2.1650
2015-12-23,37.50,37.36,1.983,1068.30,14.273,2.1675
2015-12-22,36.14,36.11,1.888,1074.10,14.300,2.1530
2015-12-21,34.74,36.35,1.911,1080.60,14.301,2.1835
2015-12-18,34.73,36.88,1.767,1065.00,14.081,2.1555
2015-12-17,34.95,37.06,1.755,1049.70,13.688,2.0900
2015-12-16,35.52,37.19,1.790,1076.90,14.233,2.1170
2015-12-15,37.35,38.45,1.822,1061.80,13.759,2.1040
2015-12-14,36.31,37.92,1.894,1063.70,13.685,2.1540
2015-12-11,35.62,37.93,1.990,1076.00,13.873,2.1565
2015-12-10,36.76,39.73,2.015,1072.30,14.099,2.1125
2015-12-09,37.16,40.11,2.062,1076.80,14.178,2.1055
2015-12-08,37.51,40.26,2.070,1075.50,14.104,2.0965
2015-12-07,37.65,40.73,2.067,1075.40,14.319,2.0965
2015-12-04,39.97,43.00,2.186,1084.00,14.515,2.1270
2015-12-03,41.08,43.84,2.181,1061.30,14.064,2.1080
2015-12-02,39.94,42.49,2.165,1053.90,13.992,2.0810
2015-12-01,41.85,44.44,2.231,1063.60,14.073,2.1190
2015-11-30,41.65,44.61,2.235,1065.40,14.072,2.0960
2015-11-27,41.71,44.86,2.212,1056.10,14.034,2.1050
2015-11-26,42.59,45.46,2.243,1070.80,14.230,
2015-11-25,43.04,46.17,2.206,1070.00,14.157,2.0960
2015-11-24,42.87,46.12,2.200,1073.80,14.168,2.1175
2015-11-23,41.75,44.83,2.210,1066.80,14.041,2.0675
2015-11-20,40.39,44.66,2.145,1076.30,14.106,2.1005
2015-11-19,40.54,44.18,2.276,1077.90,14.234,2.1280
2015-11-18,40.75,44.14,2.347,1068.70,14.094,2.1265
2015-11-17,40.67,43.57,2.371,1068.60,14.182,2.1560
2015-11-16,41.74,44.56,2.385,1083.60,14.232,2.1715
2015-11-13,40.74,43.61,2.361,1080.90,14.212,2.2160
2015-11-12,41.75,44.06,2.260,1081.00,14.236,2.2225
2015-11-11,42.93,45.81,2.263,1084.90,14.277,2.2610
2015-11-10,44.21,47.44,2.320,1088.50,14.372,2.2580
2015-11-09,43.87,47.19,2.300,1088.10,14.430,2.2770
2015-11-06,44.29,47.42,2.371,1087.70,14.709,2.2900
2015-11-05,45.20,47.98,2.364,1104.20,15.001,2.2955
2015-11-04,46.32,48.58,2.262,1106.20,15.075,2.3540
2015-11-03,47.90,50.54,2.253,1114.10,15.256,2.3605
2015-11-02,46.14,48.79,2.256,1135.90,15.425,2.3505
2015-10-30,46.59,49.56,2.321,1141.40,15.584,2.3475
2015-10-29,46.06,48.80,2.257,1147.30,15.567,2.3575
2015-10-28,45.94,49.05,2.033,1175.70,16.293,2.3875
2015-10-27,43.20,46.81,2.092,1165.40,15.863,2.3840
2015-10-26,43.98,47.54,2.062,1165.90,15.905,2.3745
2015-10-23,44.60,47.99,2.286,1162.50,15.827,2.3715
2015-10-22,45.38,48.08,2.386,1165.80,15.837,2.3995
2015-10-21,45.20,47.85,2.404,1166.80,15.710,2.3795
2015-10-20,45.55,48.71,2.476,1177.20,15.917,2.3860
2015-10-19,45.89,48.61,2.442,1172.50,15.841,2.3895
2015-10-16,47.26,50.46,2.430,1182.90,16.114,2.4195
2015-10-15,46.38,48.71,2.453,1187.30,16.164,2.4360
2015-10-14,46.64,49.15,2.518,1179.60,16.117,2.4280
2015-10-13,46.66,49.24,2.498,1165.30,15.907,2.4065
2015-10-12,47.10,49.86,2.535,1164.40,15.864,2.4365
2015-10-09,49.63,52.65,2.502,1155.80,15.818,2.4310
2015-10-08,49.43,53.05,2.498,1144.20,15.766,2.3665
2015-10-07,47.81,51.33,2.474,1148.60,16.094,2.3905
2015-10-06,48.53,51.92,2.470,1146.40,15.984,2.3830
2015-10-05,46.26,49.25,2.450,1137.70,15.708,2.3835
2015-10-02,45.54,48.13,2.451,1136.70,15.263,2.3550
2015-10-01,44.74,47.69,2.433,1114.00,14.511,2.3345
2015-09-30,45.09,48.37,2.524,1115.50,14.518,2.3675
2015-09-29,45.23,48.23,2.586,1127.10,14.573,2.2840
2015-09-28,44.43,47.34,2.563,1131.70,14.534,2.2865
2015-09-25,45.70,48.60,2.564,1145.70,15.107,2.3160
2015-09-24,44.91,48.17,2.591,1153.80,15.126,2.3380
2015-09-23,44.48,47.75,2.569,1131.60,14.781,2.3280
2015-09-22,45.83,49.08,2.577,1125.00,14.750,2.3245
2015-09-21,46.68,48.92,2.573,1133.10,15.215,2.4140
2015-09-18,44.68,47.47,2.605,1138.10,15.158,2.4035
2015-09-17,46.90,49.08,2.652,1117.10,14.979,2.4620
2015-09-16,47.15,49.75,2.660,1119.00,14.880,2.4615
2015-09-15,44.59,46.63,2.728,1102.60,14.321,2.4385
2015-09-14,44.00,46.37,2.758,1107.50,14.359,2.4190
2015-09-11,44.63,48.14,2.693,1103.30,14.499,2.4645
2015-09-10,45.92,48.89,2.683,1109.30,14.640,2.4645
2015-09-09,44.15,47.58,2.651,1102.00,14.571,2.4555
2015-09-08,45.94,49.52,2.710,1120.70,14.750,2.4605
2015-09-07,44.70,47.63,2.659,1119.90,14.515,
2015-09-06,45.72,,2.656,1119.90,14.620,
2015-09-04,46.05,49.61,2.655,1120.90,14.544,2.3510
2015-09-03,46.75,50.68,2.725,1124.00,14.702,2.4190
2015-09-02,46.25,50.50,2.648,1133.10,14.664,2.3675
2015-09-01,45.41,49.56,2.702,1139.30,14.617,2.3435
2015-08-31,49.20,54.15,2.689,1132.00,14.581,2.3770
2015-08-28,45.22,50.05,2.715,1133.50,14.542,2.3840
2015-08-27,42.56,47.56,2.638,1122.40,14.418,2.3630
2015-08-26,38.60,43.14,2.693,1124.70,14.051,2.2760
2015-08-25,39.31,43.21,2.685,1137.20,14.621,2.3385
2015-08-24,38.24,42.69,2.650,1152.50,14.772,2.2915
2015-08-21,40.45,45.46,2.676,1158.60,15.317,2.3470
2015-08-20,41.14,46.62,2.755,1152.20,15.533,2.3670
2015-08-19,40.80,47.16,2.716,1127.10,15.195,2.3225
2015-08-18,42.62,48.81,2.704,1116.40,14.808,2.3170
2015-08-17,41.87,48.74,2.728,1118.10,15.319,2.3540
2015-08-14,42.50,49.03,2.801,1112.40,15.234,2.3855
2015-08-13,42.23,49.22,2.787,1115.20,15.420,2.3880
2015-08-12,43.30,49.66,2.931,1123.20,15.497,2.3765
2015-08-11,43.08,49.18,2.844,1107.80,15.305,2.3625
2015-08-10,44.96,50.41,2.842,1104.20,15.313,2.4070
2015-08-07,43.87,48.61,2.798,1093.80,14.842,2.3450
2015-08-06,44.66,49.52,2.813,1089.80,14.697,2.3500
2015-08-05,45.15,49.59,2.798,1085.30,14.573,2.3605
2015-08-04,45.74,49.99,2.812,1090.50,14.576,2.3625
2015-08-03,45.17,49.52,2.748,1089.20,14.535,2.3500
2015-07-31,47.12,52.21,2.716,1094.80,14.765,2.3630
2015-07-30,48.52,53.31,2.768,1088.40,14.716,2.3590
2015-07-29,48.79,53.38,2.886,1092.60,14.743,2.3670
2015-07-28,47.98,53.30,2.821,1096.20,14.642,2.3570
2015-07-27,47.39,53.47,2.789,1096.40,14.605,2.3130
2015-07-24,48.14,54.62,2.776,1085.50,14.488,2.3430
2015-07-23,48.45,55.27,2.816,1094.10,14.701,2.3430
2015-07-22,49.19,56.13,2.897,1091.50,14.730,2.3785
2015-07-21,50.36,57.04,2.882,1103.50,14.785,2.4150
2015-07-20,50.15,56.65,2.823,1106.80,14.758,2.4220
2015-07-17,50.89,57.10,2.870,1131.90,14.834,2.4325
2015-07-16,50.91,57.51,2.854,1143.90,14.984,2.4610
2015-07-15,51.41,57.05,2.918,1147.40,15.048,2.4570
2015-07-14,53.04,58.51,2.840,1153.50,15.315,2.4695
2015-07-13,52.20,57.85,2.864,1155.40,15.457,2.4715
2015-07-10,52.74,58.73,2.770,1157.90,15.481,2.4700
2015-07-09,52.78,58.61,2.726,1159.20,15.361,2.4840
2015-07-08,51.65,57.05,2.685,1163.50,15.163,2.4325
2015-07-07,52.33,56.85,2.716,1152.60,14.969,2.3805
2015-07-06,52.53,56.54,2.756,1173.20,15.753,2.4710
2015-07-03,55.52,60.32,2.776,1167.80,15.653,
2015-07-02,56.93,62.07,2.822,1163.50,15.562,2.5545
2015-07-01,56.96,62.01,2.783,1169.30,15.577,2.5560
2015-06-30,59.47,63.59,2.832,1171.80,15.581,2.5420
2015-06-29,58.33,62.01,2.805,1179.00,15.695,2.5590
2015-06-26,59.63,63.26,2.773,1172.90,15.755,2.5615
2015-06-25,59.70,63.20,2.850,1171.50,15.830,2.5445
2015-06-24,60.27,63.49,2.759,1172.60,15.872,2.5485
2015-06-23,61.01,64.45,2.726,1176.20,15.756,2.5430
2015-06-22,59.68,63.34,2.733,1183.70,16.161,2.5005
2015-06-19,59.61,63.02,2.816,1201.50,16.130,2.5010
2015-06-18,60.45,64.26,2.777,1201.50,16.174,2.5370
2015-06-17,59.92,63.87,2.855,1176.40,15.967,2.5330
2015-06-16,59.97,63.70,2.894,1180.50,15.986,2.5495
2015-06-15,59.52,62.61,2.889,1185.30,16.107,2.5790
2015-06-12,59.96,63.87,2.750,1178.80,15.849,2.6065
2015-06-11,60.77,65.11,2.825,1179.90,15.981,2.5985
2015-06-10,61.43,65.70,2.891,1186.10,15.980,2.6685
2015-06-09,60.14,64.88,2.846,1177.30,15.978,2.6325
2015-06-08,58.14,62.69,2.705,1173.30,15.980,2.6195
2015-06-05,59.13,63.31,2.590,1167.80,16.005,2.6195
2015-06-04,58.00,62.03,2.626,1174.90,16.124,2.6130
2015-06-03,59.64,63.80,2.634,1184.60,16.501,2.6460
2015-06-02,61.26,65.49,2.698,1194.10,16.820,2.6550
2015-06-01,60.20,64.88,2.649,1188.40,16.701,2.6385
2015-05-29,60.30,65.56,2.642,1189.60,16.684,2.6510
2015-05-28,57.68,62.58,2.706,1188.40,16.689,2.6855
2015-05-27,57.51,62.06,2.815,1185.60,16.647,2.6895
2015-05-26,58.03,63.72,2.822,1186.90,16.746,2.6970
2015-05-25,59.85,65.52,2.873,1207.40,17.105,
2015-05-24,59.92,,2.872,1204.40,17.025,
2015-05-22,59.72,65.37,2.887,1204.00,17.051,2.7225
2015-05-21,60.72,66.54,2.949,1204.10,17.132,2.7550
2015-05-20,58.98,65.03,2.915,1208.70,17.113,2.7350
2015-05-19,57.26,64.02,2.948,1206.70,17.071,2.7460
2015-05-18,59.43,66.27,3.010,1227.60,17.732,2.8090
2015-05-15,59.69,66.81,3.016,1225.30,17.563,2.8210
2015-05-14,59.88,66.59,3.008,1225.20,17.465,2.8200
2015-05-13,60.50,66.81,2.935,1218.20,17.221,2.8240
2015-05-12,60.75,66.86,2.897,1192.40,16.526,2.8265
2015-05-11,59.25,64.91,2.802,1183.00,16.314,2.8020
2015-05-08,59.39,65.39,2.880,1188.90,16.465,2.8130
2015-05-07,58.94,65.54,2.734,1182.20,16.297,2.8150
2015-05-06,60.93,67.77,2.776,1190.30,16.506,2.8260
2015-05-05,60.40,67.52,2.780,1193.20,16.579,2.8340
2015-05-04,58.93,66.45,2.821,1186.80,16.441,2.8175
2015-05-01,59.15,66.46,2.776,1174.50,16.135,2.8220
2015-04-30,59.63,66.78,2.751,1182.40,16.153,2.7845
2015-04-29,58.58,65.84,2.606,1210.00,16.702,2.7020
2015-04-28,57.06,64.64,2.517,1213.60,16.611,2.6940
2015-04-27,56.99,64.83,2.490,1202.90,16.416,2.6870
2015-04-24,57.15,65.28,2.531,1174.80,15.658,2.6665
2015-04-23,57.74,64.85,2.531,1194.00,15.850,2.6205
2015-04-22,56.16,62.73,2.606,1186.50,15.816,2.6030
2015-04-21,55.26,62.08,2.575,1202.70,16.028,2.6270
2015-04-20,56.38,63.45,2.536,1193.30,15.909,2.6345
2015-04-17,55.74,63.45,2.634,1202.70,16.251,2.6695
2015-04-16,56.71,63.98,2.684,1197.80,16.306,2.6660
2015-04-15,56.39,60.32,2.610,1201.20,16.300,2.6030
2015-04-14,53.29,58.43,2.530,1192.50,16.182,2.5855
2015-04-13,51.91,57.93,2.511,1199.10,16.313,2.6075
2015-04-10,51.64,57.87,2.511,1204.40,16.402,2.6250
2015-04-09,50.79,56.57,2.528,1193.50,16.196,2.6205
2015-04-08,50.42,55.55,2.619,1203.00,16.474,2.6230
2015-04-07,53.98,59.10,2.680,1210.50,16.860,2.6490
2015-04-06,52.14,58.12,2.650,1218.50,17.130,2.6035
2015-04-03,49.14,,2.713,1200.80,16.720,2.6195
2015-04-02,49.14,54.95,2.713,1200.80,16.720,2.6195
2015-04-01,50.09,57.10,2.605,1208.00,17.078,2.6340
2015-03-31,47.60,55.11,2.640,1183.00,16.619,2.6255
2015-03-30,48.68,56.29,2.644,1185.00,16.695,2.7880
2015-03-27,48.87,56.41,2.590,1199.80,17.069,2.7750
2015-03-26,51.43,59.19,2.672,1204.80,17.140,2.8210
2015-03-25,49.21,56.48,2.723,1197.00,17.000,2.8050
2015-03-24,47.51,55.11,2.786,1191.40,16.983,2.8150
2015-03-23,47.45,55.92,2.733,1187.70,16.891,2.8080
2015-03-20,45.72,55.32,2.786,1184.60,16.883,2.7750
2015-03-19,43.96,54.43,2.813,1169.00,16.114,2.6750
2015-03-18,44.66,55.91,2.920,1151.30,15.541,2.5870
2015-03-17,43.46,53.51,2.855,1148.20,15.578,2.6420
2015-03-16,43.88,53.44,2.716,1153.20,15.617,2.6780
2015-03-13,44.84,54.67,2.727,1152.40,15.494,2.6790
2015-03-12,47.05,57.08,2.734,1151.90,15.516,2.6750
2015-03-11,48.17,57.54,2.824,1150.60,15.365,2.6230
2015-03-10,48.29,56.39,2.732,1160.10,15.633,2.6350
2015-03-09,50.00,58.53,2.678,1166.50,15.776,2.6870
2015-03-06,49.61,59.73,2.839,1164.30,15.807,2.6290
2015-03-05,50.76,60.48,2.841,1196.20,16.158,2.6720
2015-03-04,51.53,60.55,2.769,1200.90,16.158,2.6770
2015-03-03,50.52,61.02,2.712,1204.40,16.296,2.6740
2015-03-02,49.59,59.54,2.698,1208.20,16.451,2.7110
2015-02-27,49.76,62.58,2.734,1213.10,16.558,2.7160
2015-02-26,48.17,60.05,2.697,1210.10,16.624,2.7140
2015-02-25,50.99,61.63,2.894,1201.00,16.453,2.7080
2015-02-24,49.28,58.66,2.902,1196.80,16.209,2.7120
2015-02-23,49.45,58.90,2.879,1200.20,16.280,2.6390
2015-02-20,50.34,60.22,2.951,1204.40,16.297,2.6110
2015-02-19,51.16,60.21,2.834,1207.20,16.405,2.6420
2015-02-18,52.14,60.53,2.831,1199.80,16.288,2.6390
2015-02-17,53.53,62.53,2.759,1208.10,16.402,2.5950
2015-02-16,53.61,61.40,2.848,1231.70,17.270,
2015-02-15,54.06,,2.828,1228.80,17.307,
2015-02-13,52.78,61.52,2.804,1226.50,17.319,2.6140
2015-02-12,51.21,57.05,2.713,1220.10,16.819,2.6090
2015-02-11,48.84,54.66,2.797,1219.00,16.786,2.5530
2015-02-10,50.02,56.43,2.677,1231.70,16.898,2.5620
2015-02-09,52.86,58.34,2.597,1241.00,17.095,2.5990
2015-02-06,51.69,57.80,2.579,1234.10,16.719,2.6030
2015-02-05,50.48,56.57,2.600,1262.20,17.222,2.6120
2015-02-04,48.45,54.16,2.662,1264.10,17.421,2.6120
2015-02-03,53.05,57.91,2.754,1260.00,17.346,2.6000
2015-02-02,49.57,54.75,2.680,1276.50,17.272,2.5110
2015-01-30,48.24,52.99,2.691,1278.90,17.228,2.5280
2015-01-29,44.53,49.13,2.719,1255.30,16.792,2.4700
2015-01-28,44.45,48.47,2.866,1285.90,18.088,2.5220
2015-01-27,46.23,49.60,2.981,1291.70,18.084,2.5140
2015-01-26,45.15,48.16,2.881,1279.40,17.983,2.5740
2015-01-23,45.59,48.79,2.986,1292.60,18.300,2.5380
2015-01-22,46.31,48.52,2.835,1300.70,18.360,2.6000
2015-01-21,47.78,49.03,2.974,1293.70,18.193,2.6150
2015-01-20,46.39,47.99,2.831,1294.20,17.956,2.6150
2015-01-19,47.78,48.84,2.970,1275.90,17.703,
2015-01-18,48.85,,2.990,1279.00,17.810,
2015-01-16,48.69,50.17,3.127,1276.90,17.750,2.6540
2015-01-15,46.25,47.67,3.158,1264.80,17.102,2.6110
2015-01-14,48.48,48.69,3.233,1364.50,16.988,2.5530
2015-01-13,45.89,46.59,2.943,1374.50,17.156,2.6790
2015-01-12,46.07,47.43,2.795,1373.20,16.564,2.7630
2015-01-09,48.36,50.11,2.946,1357.40,16.419,2.7910
2015-01-08,48.79,50.96,2.927,1351.60,16.385,2.8070
2015-01-07,48.65,51.15,2.871,1353.60,16.544,2.7960
2015-01-06,47.93,51.10,2.938,1362.20,16.637,2.8040
2015-01-05,50.04,53.11,2.882,1353.50,16.213,2.7930
2015-01-02,52.69,56.42,3.003,1337.70,15.734,2.8380
2015-01-01,54.56,,2.841,1186.80,15.813,
2014-12-31,53.27,57.33,2.889,1335.40,15.565,2.8380
2014-12-30,54.12,57.90,3.094,1311.90,16.240,2.8690
2014-12-29,53.61,57.88,3.189,1292.90,15.744,2.8380
2014-12-26,54.73,59.45,3.007,1307.70,16.112,2.8360
2014-12-25,55.92,,3.092,1177.00,15.805,
2014-12-24,55.84,60.24,3.030,1285.60,15.673,2.8740
2014-12-23,57.12,61.69,3.171,1289.70,15.730,2.9020
2014-12-22,55.26,60.11,3.144,1289.70,15.649,2.9040
2014-12-19,56.52,61.38,3.464,1305.60,15.991,2.9080
2014-12-18,54.11,59.27,3.642,1303.90,15.894,2.8730
2014-12-17,56.47,61.18,3.702,1302.30,15.891,2.8880
2014-12-16,55.93,59.86,3.619,1302.00,15.715,2.8770
2014-12-15,55.91,61.06,3.719,1317.70,16.527,2.8980
2014-12-12,57.81,61.85,3.795,1333.50,17.019,2.9460
2014-12-11,59.95,63.68,3.634,1342.30,17.059,2.9410
2014-12-10,60.94,64.24,3.706,1345.50,17.133,2.9140
2014-12-09,63.82,66.84,3.652,1350.20,17.081,2.9460
2014-12-08,63.05,66.19,3.595,1314.40,16.216,2.9100
2014-12-05,65.84,69.07,3.802,1310.80,16.196,2.9250
2014-12-04,66.81,69.64,3.649,1324.20,16.520,2.9330
2014-12-03,67.38,69.92,3.805,1325.80,16.359,2.8930
2014-12-02,66.88,70.54,3.874,1314.70,16.408,2.9130
2014-12-01,69.00,72.54,4.007,1332.50,16.648,2.9300
2014-11-28,66.15,70.15,4.088,1291.20,15.489,2.8600
2014-11-27,68.55,72.58,4.192,1188.80,16.252,
2014-11-26,73.69,77.75,4.355,1314.50,16.548,2.9600
2014-11-25,74.09,78.33,4.282,1315.20,16.554,2.9610
2014-11-24,75.78,79.68,4.151,1314.20,16.377,3.0040
2014-11-21,76.51,80.36,4.266,1315.90,16.391,3.0350
2014-11-20,75.58,79.33,4.489,1308.90,16.133,3.0270
2014-11-19,74.58,78.10,4.371,1313.40,16.290,3.0470
2014-11-18,74.61,78.47,4.244,1315.50,16.170,3.0110
2014-11-17,75.64,79.31,4.341,1303.70,16.053,3.0500
2014-11-14,75.82,79.41,4.020,1305.60,16.310,3.0580
2014-11-13,74.21,77.92,3.977,1281.40,15.617,2.9990
2014-11-12,77.18,80.38,4.185,1280.40,15.619,3.0340
2014-11-11,77.94,81.67,4.247,1285.10,15.664,3.0420
2014-11-10,77.40,82.34,4.255,1281.30,15.657,3.0270
2014-11-07,78.65,83.39,4.412,1291.00,15.699,3.0530
2014-11-06,77.91,82.86,4.404,1264.40,15.392,3.0300
2014-11-05,78.68,82.95,4.194,1268.10,15.418,3.0220
2014-11-04,77.19,82.82,4.129,1290.30,15.927,3.0340
2014-11-03,78.78,84.78,4.046,1294.40,16.175,3.0790
2014-10-31,80.54,85.86,3.873,1295.90,16.077,3.0610
2014-10-30,81.12,86.24,3.827,1322.90,16.391,3.0720
2014-10-29,82.20,87.12,3.728,1349.20,17.219,3.1120
2014-10-28,81.42,86.03,3.649,1352.60,17.185,3.1080
2014-10-27,81.00,85.83,3.561,1352.40,17.115,3.0780
2014-10-24,81.01,86.13,3.623,1355.00,17.136,3.0510
2014-10-23,82.09,86.83,3.622,1352.10,17.114,3.0500
2014-10-22,80.52,84.71,3.659,1366.60,17.186,3.0220
2014-10-21,82.81,86.22,3.711,1371.80,17.504,3.0310
2014-10-20,82.71,85.40,3.670,1364.30,17.304,2.9900
2014-10-17,82.75,86.16,3.766,1358.50,17.282,3.0010
2014-10-16,82.70,84.47,3.796,1357.50,17.388,2.9780
2014-10-15,81.78,83.78,3.800,1361.30,17.415,3.0050
2014-10-14,81.84,85.04,3.816,1359.30,17.353,3.0850
2014-10-13,85.74,88.89,3.916,1229.30,17.294,3.0370
2014-10-10,85.82,90.21,3.859,1353.70,17.252,3.0320
2014-10-09,85.77,90.05,3.845,1358.80,17.367,3.0280
2014-10-08,87.31,91.38,3.855,1344.20,17.015,3.0000
2014-10-07,88.85,92.11,3.957,1363.60,17.191,3.0340
2014-10-06,90.34,92.79,3.898,1360.70,17.180,3.0300
2014-10-03,89.74,92.31,4.039,1346.90,16.780,2.9940
2014-10-02,91.01,93.42,3.932,1368.10,17.001,2.9970
2014-10-01,90.73,94.16,4.023,1370.20,17.210,3.0340
2014-09-30,91.16,94.67,4.121,1366.70,17.006,3.0060
2014-09-29,94.57,97.20,4.154,1373.70,17.516,3.0530
2014-09-26,93.54,97.00,3.984,1370.40,17.477,3.0290
2014-09-25,92.53,97.00,3.971,1376.40,17.379,3.0600
2014-09-24,92.80,96.95,3.911,1374.90,17.643,3.0590
2014-09-23,91.56,96.85,3.816,1377.20,17.713,3.0340
2014-09-22,91.52,96.97,3.850,1374.20,17.699,3.0380
2014-09-19,92.41,98.39,3.837,1373.10,17.781,3.0880
2014-09-18,93.07,97.70,3.910,1383.40,18.452,3.0920
2014-09-17,94.42,98.97,4.013,1392.00,18.663,3.1420
2014-09-16,94.88,99.05,3.995,1393.00,18.656,3.1600
2014-09-15,92.92,96.65,3.931,1391.30,18.556,3.0810
2014-09-12,92.27,97.11,3.857,1387.80,18.546,3.1020
2014-09-11,92.83,98.08,3.823,1395.40,18.533,3.0870
2014-09-10,91.67,98.04,3.954,1402.00,18.856,3.1040
2014-09-09,92.75,99.16,3.984,1404.60,18.844,3.0950
2014-09-08,92.66,100.20,3.876,1410.20,18.887,3.1580
2014-09-05,93.29,100.82,3.793,1423.20,19.082,3.1580
2014-09-04,94.45,101.83,3.819,1422.30,19.064,3.1390
2014-09-03,95.54,102.77,3.847,1425.50,19.108,3.1110
2014-09-02,92.88,100.34,3.890,1419.00,19.071,3.1350
2014-09-01,95.83,102.79,4.054,1287.40,19.502,
2014-08-29,95.96,103.19,4.065,1440.60,19.398,3.1350
2014-08-28,94.55,102.46,4.044,1443.80,19.534,3.1270
2014-08-27,93.88,102.72,3.957,1436.90,19.395,3.1750
2014-08-26,93.86,102.50,3.911,1439.30,19.370,3.1820
2014-08-25,93.35,102.65,3.937,1433.10,19.338,3.2130
2014-08-22,93.65,102.29,3.840,1434.10,19.361,3.1990
2014-08-21,93.96,102.63,3.889,1429.20,19.390,3.1720
2014-08-20,96.07,102.28,3.823,1449.00,19.472,3.1740
2014-08-19,94.48,101.56,3.877,1449.00,19.387,3.0860
2014-08-18,96.41,101.60,3.792,1452.80,19.600,3.1030
2014-08-15,97.35,103.53,3.776,1459.40,19.490,3.0970
2014-08-14,95.58,102.01,3.906,1469.10,19.871,3.0860
2014-08-13,97.59,104.28,3.831,1467.90,19.810,3.1060
2014-08-12,97.37,103.02,3.974,1465.30,19.870,3.1490
2014-08-11,98.08,104.68,3.965,1465.50,20.060,3.1670
2014-08-08,97.65,105.02,3.962,1465.90,19.902,3.1660
2014-08-07,97.34,105.44,3.876,1467.30,19.951,3.1710
2014-08-06,96.92,104.59,3.933,1462.70,19.985,3.1630
2014-08-05,97.38,104.61,3.897,1439.00,19.794,3.1990
2014-08-04,98.29,105.41,3.834,1441.90,20.194,3.2360
2014-08-01,97.88,104.84,3.798,1451.10,20.332,3.2070
2014-07-31,98.17,106.02,3.841,1441.50,20.373,3.2230
2014-07-30,100.27,106.51,3.786,1456.10,20.558,3.2320
2014-07-29,100.97,107.72,3.808,1456.70,20.546,3.2090
2014-07-28,101.67,107.57,3.747,1462.00,20.526,3.2310
2014-07-25,102.09,108.39,3.781,1460.30,20.588,3.2270
2014-07-24,102.07,107.07,3.847,1447.30,20.376,3.2540
2014-07-23,103.12,108.03,3.762,1460.30,20.952,3.1950
2014-07-22,104.42,107.33,3.772,1461.60,20.965,3.1960
2014-07-21,104.59,107.68,3.849,1469.60,20.966,3.1870
2014-07-18,103.13,107.24,3.951,1464.70,20.838,3.1740
2014-07-17,103.19,107.89,3.954,1472.10,21.086,3.2090
2014-07-16,101.20,105.85,4.119,1454.90,20.727,3.2050
2014-07-15,99.96,106.02,4.097,1451.30,20.842,3.2390
2014-07-14,100.91,106.98,4.147,1460.70,20.864,3.2390
2014-07-11,100.83,106.66,4.146,1492.90,21.411,3.2590
2014-07-10,102.93,108.67,4.120,1494.70,21.459,3.2560
2014-07-09,102.29,108.28,4.170,1479.70,21.022,3.2360
2014-07-08,103.40,108.94,4.204,1471.40,20.967,3.2430
2014-07-07,103.53,110.24,4.225,1472.00,20.966,3.2480
2014-07-04,103.76,110.64,4.369,1321.30,21.195,
2014-07-03,104.06,111.00,4.406,1475.60,21.089,3.2650
2014-07-02,104.48,111.24,4.357,1484.80,21.254,3.2520
2014-07-01,105.34,112.29,4.455,1480.20,21.067,3.1910
2014-06-30,105.37,112.36,4.461,1475.10,21.007,3.1880
2014-06-27,105.74,113.30,4.409,1319.00,21.077,3.1490
2014-06-26,105.84,113.21,4.400,1316.10,21.103,3.1610
2014-06-25,106.50,114.00,4.553,1322.20,21.111,3.1600
2014-06-24,106.03,114.46,4.535,1320.90,21.038,3.1470
2014-06-23,106.17,114.12,4.446,1318.00,20.909,3.1460
2014-06-20,107.26,114.81,4.531,1316.20,20.942,3.1180
2014-06-19,106.43,115.06,4.584,1313.70,20.637,3.0750
2014-06-18,105.97,114.26,4.659,1272.40,19.767,3.0550
2014-06-17,106.36,113.45,4.709,1271.70,19.721,3.0580
2014-06-16,106.90,112.94,4.707,1274.90,19.702,3.0470
2014-06-13,106.91,113.41,4.739,1273.70,19.637,3.0300
2014-06-12,106.53,113.02,4.762,1273.60,19.515,3.0170
2014-06-11,104.40,109.95,4.508,1260.80,19.154,3.0420
2014-06-10,104.35,109.52,4.530,1259.80,19.147,3.0550
2014-06-09,104.41,109.99,4.645,1253.50,19.045,3.0460
2014-06-06,102.66,108.61,4.710,1252.10,18.963,3.0530
2014-06-05,102.48,108.79,4.701,1253.00,19.055,3.0910
2014-06-04,102.64,108.40,4.640,1244.00,18.766,3.0940
2014-06-03,102.66,108.82,4.629,1244.30,18.732,3.1460
2014-06-02,102.47,108.83,4.612,1243.70,18.709,3.1790
2014-05-30,102.71,109.41,4.542,1245.60,18.653,3.1360
2014-05-29,103.58,109.97,4.559,1256.30,18.983,3.1540
2014-05-28,102.72,109.81,4.619,1259.30,19.035,3.1880
